education_level,years_experience,num_relevant_skills,internal_referral,interview_score,technical_test_score,Cloud_Computing,Communication,Data_Visualization,Excel,Leadership,Machine_Learning,Python,SQL,total_skills,avg_test_score,edu_exp_score
0,10,3,0,9.96,7.85,1,1,1,0,0,0,0,0,3,6.453333333333334,0
0,15,1,0,9.08,3.9,0,1,1,1,0,1,0,0,4,5.346666666666667,0
1,6,1,0,6.71,8.89,1,0,0,1,1,0,0,1,4,7.453333333333333,6
0,13,3,0,5.63,2.65,1,0,1,0,0,0,0,0,2,4.1066666666666665,0
0,0,3,0,2.73,8.18,0,0,0,0,0,1,0,0,1,4.75,0
0,19,1,0,8.6,2.68,0,0,0,1,1,0,0,0,2,5.223333333333333,0
2,16,2,0,3.57,1.18,0,0,1,0,0,1,0,1,3,4.516666666666667,32
0,5,2,0,1.06,1.53,1,0,0,0,0,1,0,0,2,1.8333333333333333,0
0,1,1,1,1.5,8.34,0,0,0,1,1,0,0,0,2,6.013333333333333,0
0,8,1,0,2.77,5.79,0,0,0,0,0,0,1,0,1,4.266666666666667,0
0,15,3,0,8.32,3.89,1,1,0,0,1,1,0,0,4,6.41,0
0,19,4,0,9.77,6.77,1,0,0,0,0,0,0,0,1,6.28,0
0,10,4,0,7.45,4.4,0,0,0,1,1,0,0,0,2,4.783333333333334,0
1,19,3,1,2.5,8.38,0,1,1,0,0,0,1,1,4,4.3566666666666665,19
0,5,1,0,8.79,7.74,0,0,0,0,0,0,1,0,1,8.373333333333333,0
0,12,4,0,8.29,5.2,1,0,0,1,1,0,0,0,3,6.93,0
0,11,1,0,8.64,1.1,0,0,0,1,1,0,1,1,4,6.223333333333334,0
0,14,1,1,2.63,5.67,0,0,0,0,1,0,0,0,1,4.973333333333334,0
0,5,4,0,5.65,4.45,1,0,0,1,0,1,0,0,3,5.626666666666668,0
0,19,3,0,6.64,6.35,0,1,0,0,0,0,1,1,3,6.246666666666666,0
0,19,1,0,7.1,2.45,0,0,0,0,0,1,1,0,2,3.6933333333333334,0
0,15,1,0,7.16,6.98,0,0,0,0,0,1,1,0,2,5.153333333333333,0
0,19,4,1,1.12,2.86,1,0,1,0,0,0,0,1,3,3.14,0
0,8,3,0,9.64,9.82,0,1,1,0,1,0,0,0,3,8.31,0
0,9,4,0,6.21,8.37,1,0,0,1,0,0,0,0,2,5.863333333333332,0
0,5,3,0,2.75,2.63,1,0,0,0,1,0,0,0,2,3.89,0
1,12,2,0,7.9,5.9,1,0,0,1,1,0,1,0,4,7.633333333333333,12
0,4,3,0,1.49,5.09,0,0,0,0,0,1,0,0,1,4.876666666666667,0
0,14,2,0,2.49,8.29,0,0,0,1,0,0,1,0,2,5.626666666666666,0
0,11,2,1,4.57,7.66,1,0,0,1,0,0,0,0,2,5.196666666666666,0
0,8,1,0,6.07,3.66,0,0,1,1,0,1,0,1,4,4.293333333333334,0
0,4,1,0,4.76,4.28,0,0,1,1,0,1,1,0,4,5.843333333333334,0
1,11,4,0,3.73,1.54,0,1,0,0,0,0,0,0,1,3.193333333333333,11
2,14,4,0,7.63,6.11,0,0,0,1,0,0,0,0,1,6.756666666666667,28
1,11,3,0,1.06,7.83,0,0,1,0,0,0,0,0,1,5.953333333333333,11
0,11,1,0,7.11,4.77,1,0,0,1,0,0,1,0,3,5.396666666666666,0
0,18,4,0,9.55,9.51,0,0,0,0,1,1,0,1,3,8.796666666666667,0
0,14,3,0,2.35,2.23,0,1,0,0,0,0,1,0,2,4.263333333333334,0
1,9,1,0,8.7,9.02,1,0,0,1,0,0,0,0,2,6.6866666666666665,9
0,2,2,0,2.67,1.19,1,0,0,0,0,1,0,0,2,1.8533333333333333,0
0,11,2,1,4.79,9.22,0,0,1,0,0,0,0,0,1,7.476666666666667,0
0,11,1,0,9.78,3.75,0,1,0,1,0,0,0,0,2,7.55,0
0,17,3,1,8.08,1.99,0,0,0,0,0,1,0,1,2,4.8999999999999995,0
0,7,2,0,4.23,9.9,1,0,0,0,0,0,1,1,3,6.506666666666667,0
0,10,1,0,4.14,7.7,1,1,0,0,0,1,0,1,4,6.489999999999999,0
0,6,3,0,3.9,5.77,0,0,0,0,1,0,0,0,1,4.136666666666667,0
0,18,1,0,4.26,4.54,0,0,1,0,0,0,0,1,2,3.31,0
0,14,4,1,9.78,3.3,0,0,0,0,0,0,1,1,2,7.253333333333333,0
0,19,4,0,4.07,6.38,1,1,0,1,0,0,1,0,4,5.786666666666666,0
1,13,3,0,5.01,5.04,0,0,0,0,0,1,0,0,1,5.726666666666667,13
1,9,3,1,2.91,5.56,0,1,0,0,1,0,0,0,2,4.89,9
1,15,2,1,6.75,5.16,1,0,0,0,0,0,0,0,1,5.986666666666667,15
0,17,1,0,8.49,6.78,0,1,1,0,1,0,0,0,3,8.346666666666666,0
0,14,2,0,3.57,9.32,0,1,1,0,0,0,1,1,4,6.5200000000000005,0
0,16,2,0,2.91,9.58,0,0,1,0,0,0,0,1,2,4.916666666666667,0
0,16,4,1,5.06,8.52,0,0,1,0,0,0,0,0,1,5.663333333333333,0
0,11,2,0,7.16,3.42,0,1,0,0,1,1,0,0,3,4.693333333333333,0
0,0,3,0,4.66,3.23,0,0,1,0,1,0,1,1,4,3.59,0
0,13,2,0,2.33,6.19,0,1,0,0,1,0,1,0,3,5.766666666666666,0
0,16,4,0,2.62,9.77,1,1,0,0,0,0,0,0,2,6.026666666666667,0
0,4,2,1,3.59,5.97,0,1,0,0,0,0,0,0,1,4.953333333333333,0
2,3,1,1,8.51,2.01,1,1,0,0,0,0,0,1,3,6.8,6
1,1,2,0,5.58,8.79,1,1,0,0,0,1,0,1,4,5.243333333333333,1
0,19,1,1,6.29,7.72,0,1,1,0,1,0,0,0,3,6.353333333333333,0
0,4,2,0,2.81,3.15,0,0,1,1,0,0,1,1,4,2.9633333333333334,0
0,2,3,0,6.89,6.67,0,1,0,1,0,0,0,1,3,6.136666666666666,0
0,17,3,0,8.55,3.02,0,0,0,1,0,0,0,0,1,4.676666666666667,0
0,12,1,0,2.8,4.83,0,1,0,0,0,0,0,0,1,3.31,0
1,12,1,0,1.53,3.13,0,0,0,0,0,0,0,1,1,2.69,12
1,11,4,1,6.98,6.37,0,0,0,0,0,0,0,1,1,5.156666666666667,11
0,3,2,1,8.34,3.73,0,0,0,1,0,1,0,0,2,7.2,0
0,6,4,0,7.16,2.51,0,1,0,0,0,1,0,0,2,3.9333333333333336,0
2,5,4,0,4.86,1.54,1,1,1,0,0,1,0,0,4,3.8633333333333333,10
0,7,3,0,6.88,6.69,1,0,0,0,0,0,0,1,2,7.1933333333333325,0
2,4,4,0,9.97,6.37,1,0,0,0,0,1,0,0,2,8.313333333333333,8
0,5,3,0,6.61,2.75,0,0,0,1,1,0,1,0,3,6.336666666666666,0
0,4,4,1,5.75,1.03,0,1,1,1,0,0,0,1,4,4.260000000000001,0
0,18,1,0,5.86,2.23,1,0,0,1,0,1,0,0,3,3.966666666666667,0
1,8,4,1,5.22,3.75,0,1,0,1,0,0,0,0,2,5.236666666666666,8
0,17,2,0,7.19,5.71,1,0,0,0,0,0,1,0,2,6.413333333333334,0
2,7,3,0,8.6,8.97,1,0,1,0,0,0,0,1,3,7.96,14
0,0,1,0,7.49,2.89,0,0,0,0,1,1,0,0,2,4.863333333333333,0
0,13,2,1,3.03,2.94,0,0,0,0,0,1,1,1,3,4.96,0
0,8,1,1,4.3,8.6,0,1,1,1,0,1,0,0,4,6.296666666666667,0
0,6,2,0,6.32,5.57,1,0,1,0,0,0,0,0,2,6.11,0
0,9,3,0,9.94,7.22,1,0,0,1,1,0,0,1,4,7.3500000000000005,0
0,16,1,0,1.62,4.12,0,0,1,0,0,0,0,1,2,2.9433333333333334,0
0,10,3,0,2.7,8.55,0,0,0,0,0,0,1,0,1,4.756666666666667,0
1,16,1,0,7.97,5.05,1,1,1,0,0,0,0,0,3,6.566666666666666,16
1,13,1,0,2.73,9.13,0,0,0,0,1,0,0,0,1,4.326666666666667,13
1,13,3,1,7.05,4.6,0,0,0,0,0,0,0,1,1,7.016666666666666,13
0,7,1,0,9.95,8.28,0,0,1,0,0,0,0,0,1,7.716666666666666,0
0,17,4,0,6.77,1.5,1,0,0,1,0,0,1,0,3,5.669999999999999,0
0,18,2,0,5.31,7.15,0,0,1,0,0,0,0,1,2,5.783333333333334,0
0,17,2,1,8.49,2.27,1,1,1,0,0,0,0,0,3,4.27,0
0,16,4,0,7.95,9.07,1,0,1,0,1,0,1,0,4,6.323333333333333,0
0,17,2,0,7.4,9.68,0,0,0,0,1,0,0,0,1,6.03,0
1,13,1,1,2.05,3.89,0,0,1,0,0,0,1,1,3,3.183333333333333,13
1,7,1,0,6.69,6.06,0,0,0,0,1,1,0,0,2,5.88,7
1,17,1,1,1.12,4.6,0,0,0,1,0,0,1,0,2,2.31,17
0,8,3,0,1.51,6.52,0,0,0,0,1,0,1,1,3,4.37,0
2,0,1,0,1.35,4.19,0,1,0,0,1,1,0,1,4,2.5700000000000003,0
0,5,1,0,1.98,8.37,0,0,0,0,1,1,0,1,3,5.403333333333333,0
1,5,3,1,4.89,1.28,1,1,0,1,0,0,0,0,3,4.236666666666667,5
0,5,1,0,9.52,7.67,1,1,0,1,0,0,0,0,3,7.586666666666666,0
1,6,3,0,1.67,1.12,1,1,0,0,0,0,0,0,2,2.8166666666666664,6
0,16,3,0,7.49,9.67,0,0,1,0,0,0,0,0,1,6.54,0
1,8,3,0,5.57,1.36,0,0,0,1,0,0,1,0,2,4.44,8
0,10,3,0,3.48,8.16,1,1,0,0,0,0,0,0,2,7.1433333333333335,0
0,17,3,0,3.85,7.3,1,1,0,0,0,0,1,0,3,6.976666666666667,0
0,12,2,0,1.21,8.75,0,0,0,0,0,0,1,0,1,4.7,0
1,13,2,0,7.3,2.16,0,0,0,0,1,0,0,0,1,5.673333333333333,13
0,4,1,1,1.9,4.19,0,0,0,1,0,1,0,0,2,3.686666666666666,0
0,6,4,0,1.31,1.77,0,0,0,0,1,0,1,0,2,1.7733333333333334,0
0,2,1,0,5.21,3.6,0,0,0,1,0,0,0,0,1,5.489999999999999,0
0,11,4,1,5.3,6.48,1,1,0,0,0,1,1,0,4,5.293333333333334,0
0,6,4,0,6.89,9.73,0,0,0,0,0,0,1,0,1,8.156666666666666,0
0,6,4,0,7.36,3.29,0,1,1,0,1,0,0,0,3,5.0200000000000005,0
1,10,1,1,5.58,4.07,1,1,0,0,1,1,0,0,4,4.076666666666667,10
1,9,1,0,7.37,4.67,0,0,0,0,1,0,0,1,2,6.906666666666666,9
0,1,4,1,3.25,1.28,0,0,0,0,1,1,0,1,3,2.0,0
0,11,1,0,2.29,7.2,0,1,0,0,0,0,1,0,2,4.593333333333334,0
0,8,3,0,9.38,2.14,0,0,1,0,0,0,0,0,1,6.19,0
1,5,2,1,4.36,8.91,1,0,1,1,1,0,0,0,4,7.416666666666667,5
0,13,2,1,1.81,4.73,0,1,0,1,1,0,0,0,3,2.9966666666666675,0
0,7,2,0,8.44,8.87,1,1,0,0,0,0,1,1,4,6.39,0
0,15,4,0,6.52,7.61,1,0,0,1,1,0,1,0,4,5.949999999999999,0
1,15,3,0,6.33,8.01,0,0,1,0,0,0,0,0,1,5.883333333333333,15
2,0,2,1,2.19,4.38,0,1,0,0,0,0,0,0,1,4.6066666666666665,0
1,9,3,0,7.82,8.32,0,1,1,1,0,1,0,0,4,6.426666666666667,9
1,18,2,0,2.83,6.05,0,1,0,0,0,0,1,0,2,5.166666666666667,18
0,6,3,1,1.38,2.52,1,0,0,0,0,0,0,0,1,3.6,0
0,5,1,1,2.45,9.03,1,1,0,0,1,0,1,0,4,6.576666666666667,0
1,3,1,0,7.31,4.66,0,1,1,0,0,1,0,1,4,6.133333333333333,3
0,8,3,0,8.12,9.08,1,0,0,1,0,0,0,1,3,8.83,0
0,3,3,0,3.22,6.18,1,0,0,0,0,0,0,1,2,5.543333333333334,0
0,10,4,0,3.84,1.46,0,0,0,0,1,0,0,0,1,2.8266666666666667,0
0,2,3,1,2.46,8.06,0,0,0,0,1,0,0,1,2,6.66,0
0,11,4,0,5.07,1.23,0,0,0,1,0,1,0,0,2,3.003333333333334,0
1,2,2,1,2.98,1.89,0,1,0,1,1,0,1,0,4,2.513333333333333,2
0,6,1,0,9.86,4.03,1,0,0,0,0,0,0,0,1,7.19,0
1,2,2,1,7.9,6.68,0,1,0,0,0,0,0,0,1,6.75,2
0,3,4,0,6.37,4.85,0,0,0,0,0,0,1,0,1,4.553333333333333,0
0,4,1,0,7.49,4.58,1,1,1,0,1,0,0,0,4,4.7,0
0,17,2,0,2.5,4.85,0,0,1,1,0,0,1,0,3,3.2899999999999996,0
0,3,2,0,7.69,2.14,0,0,1,0,0,0,1,1,3,6.390000000000001,0
0,4,3,1,4.12,7.29,0,1,0,0,0,0,0,0,1,5.896666666666667,0
0,18,1,1,5.23,2.81,0,0,0,0,1,0,0,0,1,5.2,0
0,3,2,1,8.97,4.92,0,0,1,0,0,0,1,0,2,5.346666666666667,0
0,11,3,0,9.5,9.73,1,0,0,0,0,1,1,0,3,7.88,0
0,13,3,1,7.92,9.35,1,0,0,0,0,1,1,0,3,7.760000000000001,0
0,11,3,0,7.91,7.92,0,0,0,0,0,0,1,0,1,7.140000000000001,0
1,12,4,0,7.7,8.97,0,0,0,1,0,0,0,0,1,7.006666666666668,12
0,4,4,0,6.64,7.17,0,0,1,0,0,0,0,0,1,5.223333333333333,0
1,0,3,0,2.76,8.38,0,0,0,0,0,1,0,0,1,6.096666666666667,0
0,18,2,1,6.3,3.23,1,1,0,0,1,1,0,0,4,5.303333333333334,0
2,13,2,0,1.51,5.09,1,0,0,1,0,1,0,0,3,3.793333333333333,26
0,8,1,0,1.28,3.58,0,0,0,0,0,0,1,0,1,4.733333333333333,0
1,8,2,0,8.54,1.34,0,0,0,0,1,0,0,0,1,5.8933333333333335,8
0,13,3,1,5.86,3.16,0,0,0,1,1,0,1,1,4,4.433333333333334,0
2,19,1,1,1.15,3.31,0,0,0,0,1,1,0,0,2,1.9799999999999998,38
1,0,1,0,3.45,7.16,1,1,0,0,0,0,0,1,3,6.27,0
0,14,2,1,7.15,4.08,0,0,0,0,0,1,0,1,2,5.396666666666667,0
0,10,1,1,9.45,2.94,0,1,1,1,1,0,0,0,4,5.88,0
0,17,2,0,8.6,1.12,0,0,1,1,1,0,1,0,4,5.336666666666666,0
0,19,3,0,5.01,4.6,0,1,0,1,1,0,0,0,3,5.516666666666667,0
0,8,3,0,3.57,7.94,0,1,0,0,0,0,0,1,2,5.996666666666667,0
0,4,2,0,3.79,6.65,0,1,0,0,1,0,0,1,3,4.656666666666667,0
0,14,4,0,7.6,9.08,0,1,0,0,0,1,1,0,3,6.426666666666667,0
0,14,3,0,8.24,6.16,0,1,0,1,0,1,0,0,3,5.216666666666667,0
0,1,4,0,4.29,1.43,1,0,0,1,0,1,0,1,4,2.28,0
0,0,2,1,6.61,4.92,1,1,1,1,0,0,0,0,4,6.843333333333334,0
0,1,2,1,7.71,4.78,0,0,0,1,0,0,1,0,2,7.4799999999999995,0
0,0,3,0,8.61,8.64,0,1,0,0,0,0,0,0,1,7.156666666666666,0
0,18,3,1,6.77,6.91,0,0,0,1,1,0,0,0,2,5.533333333333334,0
0,14,4,0,8.78,3.39,0,0,0,0,0,0,1,0,1,5.586666666666666,0
0,11,4,0,3.53,7.31,0,0,1,1,1,1,0,0,4,4.256666666666667,0
0,6,1,0,7.29,8.48,0,0,0,1,0,1,1,0,3,7.4799999999999995,0
0,12,3,0,4.62,1.51,0,1,0,0,0,0,0,0,1,3.0533333333333332,0
1,0,3,1,9.36,7.49,0,1,0,0,0,0,0,0,1,6.903333333333333,0
1,9,2,0,2.97,8.16,1,0,0,0,0,0,0,0,1,6.609999999999999,9
1,18,2,0,8.09,4.25,0,0,1,0,1,0,1,0,3,6.153333333333333,18
0,4,4,0,9.38,9.56,1,1,0,1,0,0,1,0,4,7.050000000000001,0
0,5,3,1,7.14,8.49,0,0,0,1,0,0,1,0,2,5.829999999999999,0
1,4,4,0,8.1,3.37,0,0,0,0,0,0,1,0,1,6.12,4
2,16,1,0,8.98,4.54,1,0,1,0,1,0,1,0,4,5.326666666666667,32
0,6,2,0,3.79,9.17,1,1,0,1,0,0,0,0,3,5.243333333333333,0
1,2,2,0,2.12,8.49,1,1,1,0,0,0,1,0,4,5.676666666666667,2
1,19,3,0,9.43,8.26,0,1,0,0,0,0,0,1,2,8.963333333333333,19
2,3,3,0,1.34,9.74,0,0,0,1,0,1,0,0,2,5.6499999999999995,6
0,7,3,0,5.36,1.67,0,0,0,0,0,0,1,0,1,4.08,0
0,12,3,0,3.9,1.56,0,0,0,0,1,1,1,1,4,4.73,0
0,2,3,0,5.99,4.92,0,1,1,0,0,0,1,1,4,4.8500000000000005,0
0,8,1,0,9.9,9.21,0,0,0,0,0,0,1,0,1,6.806666666666666,0
0,8,2,0,1.41,5.8,0,0,1,0,1,0,1,1,4,4.41,0
1,9,1,0,7.93,9.4,0,0,0,1,0,0,1,1,3,6.506666666666667,9
1,17,1,0,1.22,2.4,0,1,0,0,0,0,0,0,1,1.7233333333333334,17
0,2,4,1,3.35,7.63,0,0,1,1,0,1,0,1,4,4.283333333333334,0
0,11,3,0,7.35,3.9,0,0,0,0,0,0,1,0,1,4.413333333333333,0
0,1,2,0,3.47,7.09,0,1,0,0,0,0,0,0,1,5.82,0
2,11,3,0,6.5,4.85,0,0,1,0,1,0,1,1,4,5.863333333333333,22
0,8,1,0,9.7,3.73,1,0,0,1,0,1,0,1,4,5.77,0
0,1,2,1,8.87,8.7,1,0,0,0,0,0,0,1,2,6.920000000000001,0
0,14,2,1,8.53,4.51,0,1,0,0,0,0,0,0,1,4.683333333333333,0
0,6,4,0,2.74,3.05,1,0,0,1,0,0,1,0,3,2.74,0
0,6,4,0,3.45,2.36,1,1,0,0,1,0,1,0,4,3.9966666666666666,0
0,7,4,0,8.09,2.59,0,1,1,1,0,0,0,1,4,5.563333333333333,0
1,14,3,0,7.57,5.7,0,0,0,1,0,0,0,0,1,6.966666666666666,14
0,11,1,0,3.62,1.49,0,0,1,0,0,0,0,0,1,2.1366666666666667,0
0,19,4,0,4.86,1.68,1,1,1,1,0,0,0,0,4,4.8999999999999995,0
2,19,4,0,6.84,5.06,0,0,1,0,0,0,0,1,2,6.046666666666667,38
0,5,3,0,5.73,7.31,0,0,0,1,0,1,0,0,2,5.5,0
0,5,2,0,5.1,7.2,0,1,0,1,0,0,0,0,2,5.739999999999999,0
0,15,3,0,1.9,9.1,0,0,0,0,0,0,1,0,1,6.396666666666666,0
1,4,2,0,4.91,5.56,1,1,0,0,0,1,1,0,4,5.28,4
0,2,3,0,9.93,2.96,0,0,0,1,0,1,0,1,3,6.753333333333334,0
0,13,4,0,4.08,8.2,0,0,1,0,1,0,1,1,4,5.6499999999999995,0
0,17,1,1,7.25,2.33,0,0,1,0,1,0,0,1,3,5.166666666666667,0
2,0,1,0,5.55,7.06,0,0,1,0,0,0,0,0,1,7.036666666666666,0
0,16,3,0,8.15,7.29,0,0,0,0,0,0,1,0,1,6.97,0
0,11,4,1,7.73,2.74,0,0,1,1,0,1,0,1,4,5.513333333333333,0
0,4,1,0,9.5,1.49,0,0,0,0,1,0,0,0,1,5.263333333333333,0
0,1,3,0,6.86,2.69,0,0,1,1,0,0,0,0,2,4.090000000000001,0
0,6,2,0,9.53,8.14,0,0,1,1,0,1,1,0,4,9.143333333333333,0
0,16,4,0,1.37,8.51,0,1,0,0,0,0,0,0,1,3.6899999999999995,0
1,19,4,0,4.66,3.36,1,0,1,0,1,0,1,0,4,3.3800000000000003,19
0,3,4,0,7.08,5.68,0,0,0,1,0,0,1,1,3,6.723333333333334,0
0,1,1,0,5.32,1.51,0,1,0,0,0,0,0,1,2,4.833333333333333,0
0,18,1,0,9.39,2.75,0,0,0,1,0,1,0,0,2,4.8500000000000005,0
0,17,4,0,2.26,6.1,0,0,0,0,1,1,0,1,3,5.02,0
1,17,1,0,5.32,3.09,1,0,0,0,0,0,0,0,1,5.79,17
0,12,2,0,8.71,1.46,0,0,1,0,0,1,0,0,2,6.123333333333334,0
0,6,1,0,7.82,9.01,1,0,1,0,1,1,0,0,4,5.956666666666666,0
0,17,1,0,8.12,3.09,0,1,0,0,0,1,1,1,4,4.1899999999999995,0
0,18,4,0,5.16,7.99,1,0,0,1,0,0,0,1,3,6.116666666666667,0
0,0,4,1,4.05,4.8,0,1,0,0,1,1,0,1,4,4.34,0
0,8,3,1,5.56,7.35,0,0,1,0,1,0,1,1,4,4.916666666666667,0
0,1,3,0,2.81,4.21,0,1,0,1,0,0,0,1,3,3.2533333333333334,0
0,7,2,0,6.77,6.42,0,0,1,0,0,1,1,0,3,7.56,0
1,7,2,0,8.08,6.91,0,0,1,0,1,0,0,0,2,6.433333333333334,7
0,19,3,0,1.65,2.11,0,0,1,0,0,0,1,0,2,2.25,0
0,1,1,0,6.39,8.96,0,0,0,1,0,0,0,1,2,5.936666666666667,0
0,1,3,0,6.18,4.18,0,0,1,0,0,0,1,0,2,5.556666666666666,0
0,0,3,1,3.38,8.09,0,0,0,0,1,0,1,1,3,5.55,0
0,1,2,0,9.96,5.97,0,0,0,0,0,1,0,1,2,6.666666666666667,0
0,2,2,0,5.5,2.65,0,0,0,0,0,0,1,1,2,4.153333333333333,0
0,11,1,1,8.99,4.2,1,0,0,1,0,0,0,0,2,5.336666666666667,0
0,7,4,0,2.71,1.77,0,1,0,0,0,0,0,0,1,4.066666666666666,0
0,19,4,1,7.74,3.44,0,0,0,0,0,0,1,1,2,6.3066666666666675,0
1,19,3,1,1.71,2.86,0,0,0,0,1,0,0,0,1,1.9533333333333334,19
0,16,1,0,1.61,3.46,0,1,1,0,0,0,0,0,2,2.67,0
0,12,4,1,2.73,8.23,0,0,0,1,1,1,0,1,4,4.170000000000001,0
0,0,4,0,7.64,1.72,1,0,0,0,0,1,0,0,2,3.7166666666666663,0
0,10,2,0,9.97,6.69,1,0,0,0,1,0,1,1,4,8.76,0
2,8,4,0,8.3,4.18,0,0,0,1,0,1,1,1,4,5.859999999999999,16
0,1,2,1,4.82,5.35,1,0,0,0,0,0,0,0,1,4.32,0
0,11,4,1,6.79,2.92,1,0,0,1,0,1,0,0,3,6.466666666666666,0
0,10,2,1,5.27,9.58,0,0,0,0,1,0,1,0,2,6.71,0
1,6,1,0,3.23,6.97,0,0,1,0,1,0,0,1,3,5.789999999999999,6
0,15,1,1,6.54,2.82,0,0,0,0,0,0,1,0,1,6.326666666666665,0
1,14,3,1,5.77,5.41,1,1,0,0,0,0,0,0,2,6.849999999999999,14
1,4,2,1,5.84,2.4,1,1,0,0,0,1,0,0,3,5.973333333333334,4
1,16,3,0,1.57,9.19,0,0,0,0,0,1,0,0,1,6.436666666666667,16
0,7,2,0,2.09,5.24,0,0,0,0,0,0,0,1,1,4.88,0
0,18,3,0,5.5,1.67,0,0,0,1,0,0,0,0,1,3.35,0
0,6,2,0,4.23,2.36,1,0,1,0,0,1,0,0,3,3.08,0
0,6,3,0,4.83,5.48,0,1,0,0,0,1,0,1,3,4.826666666666667,0
1,12,1,0,4.51,2.77,0,0,1,0,0,0,0,0,1,5.46,12
0,17,1,0,7.4,7.4,0,0,0,0,1,0,0,1,2,6.006666666666667,0
0,17,4,0,2.61,4.83,0,0,1,0,0,0,1,0,2,3.4433333333333334,0
0,2,3,1,9.48,6.08,1,0,0,1,0,0,1,0,3,7.246666666666667,0
0,5,2,1,5.23,6.56,0,1,1,0,0,0,0,1,3,4.956666666666666,0
1,15,1,0,4.06,9.53,0,0,1,0,0,0,1,0,2,6.6000000000000005,15
0,9,3,0,1.19,9.4,0,1,0,0,0,1,0,0,2,5.816666666666666,0
1,1,1,0,4.2,4.38,1,1,0,0,0,0,0,0,2,4.256666666666667,1
2,12,3,0,6.63,9.06,0,0,1,0,0,0,1,1,3,6.926666666666667,24
1,6,3,0,8.18,9.95,0,0,0,0,0,0,0,1,1,7.78,6
0,12,1,1,7.59,8.92,0,0,0,1,0,0,0,1,2,6.196666666666665,0
1,8,4,1,6.16,1.46,0,1,0,0,0,0,1,0,2,3.2099999999999995,8
0,1,1,1,4.92,3.94,0,0,0,0,0,0,1,0,1,3.733333333333333,0
0,7,3,0,5.73,1.99,0,1,0,0,0,1,1,1,4,5.176666666666667,0
0,7,3,0,9.66,7.16,1,0,1,0,0,0,0,0,2,8.243333333333334,0
0,7,3,1,9.69,4.15,0,1,0,1,0,0,0,0,2,6.233333333333333,0
0,1,3,1,8.23,2.7,0,0,1,0,0,0,0,0,1,4.056666666666667,0
0,14,4,0,2.5,2.87,0,1,0,0,0,0,0,0,1,2.1633333333333336,0
2,2,3,0,9.41,4.38,0,0,1,0,1,0,0,1,3,7.8066666666666675,4
1,19,1,0,6.83,6.36,1,1,1,0,0,0,1,0,4,5.416666666666667,19
1,13,2,0,5.3,7.13,0,0,0,1,1,1,0,0,3,4.9799999999999995,13
0,1,4,1,6.05,1.2,0,0,0,0,1,1,0,0,2,3.0033333333333334,0
0,4,3,0,5.29,9.83,1,0,0,0,1,1,0,1,4,7.47,0
0,8,2,1,5.3,1.37,0,0,0,0,0,1,0,0,1,4.739999999999999,0
1,7,2,0,4.88,9.82,0,0,0,1,1,0,1,0,3,8.11,7
2,1,4,0,9.06,3.42,0,1,0,1,0,1,0,0,3,7.0200000000000005,2
1,3,4,0,5.1,9.03,0,0,0,0,0,0,1,1,2,5.116666666666666,3
1,19,2,1,2.98,8.92,0,0,1,0,0,0,0,0,1,6.739999999999999,19
0,17,3,1,3.06,5.36,0,1,0,1,0,1,0,1,4,6.043333333333334,0
0,1,4,0,2.18,7.76,0,0,0,0,0,1,0,0,1,5.223333333333334,0
0,11,1,0,5.99,6.98,0,1,1,0,0,1,0,1,4,5.146666666666667,0
0,5,2,0,3.92,8.4,0,0,0,0,0,1,0,0,1,5.136666666666667,0
1,1,4,1,6.2,6.0,1,0,0,0,0,0,0,1,2,6.913333333333333,1
1,11,4,0,9.38,4.03,0,0,0,0,0,1,1,0,2,7.703333333333333,11
0,2,3,0,9.6,4.76,0,1,0,0,0,1,0,0,2,7.986666666666667,0
1,14,1,1,3.75,2.25,0,0,1,1,0,1,1,0,4,3.8200000000000003,14
0,18,4,1,2.98,3.58,1,0,0,0,0,0,0,0,1,4.37,0
0,18,1,0,1.5,9.71,1,1,1,0,1,0,0,0,4,6.076666666666667,0
0,16,2,1,3.46,4.86,0,0,1,0,1,1,0,1,4,4.38,0
0,13,2,0,5.56,7.42,0,0,0,1,0,0,1,0,2,7.476666666666667,0
1,1,2,1,6.42,3.8,0,0,0,0,0,0,0,1,1,6.196666666666665,1
0,13,4,0,1.88,7.48,0,0,0,0,0,0,1,0,1,3.856666666666667,0
0,3,1,0,3.21,5.29,0,0,1,1,0,0,0,0,2,3.563333333333333,0
1,13,1,1,1.38,8.1,0,0,0,1,0,0,0,0,1,5.176666666666667,13
0,10,4,1,7.99,4.59,0,1,0,0,0,0,0,1,2,6.133333333333333,0
1,11,1,0,3.43,9.68,0,0,0,0,0,1,0,1,2,4.76,11
1,12,2,1,6.12,2.66,0,1,1,1,1,0,0,0,4,4.626666666666667,12
0,10,2,0,5.14,5.55,0,0,1,1,0,0,0,1,3,6.739999999999999,0
0,16,4,1,5.3,2.48,1,0,0,0,1,0,1,1,4,4.263333333333333,0
0,3,3,1,6.99,3.37,1,0,0,0,1,1,1,0,4,5.803333333333334,0
0,15,3,0,4.69,5.67,0,1,1,0,1,0,1,0,4,5.8999999999999995,0
0,5,2,1,3.25,2.58,1,1,0,0,0,1,0,1,4,2.3666666666666667,0
0,5,1,0,4.69,1.97,0,0,1,1,0,1,0,0,3,3.39,0
1,17,4,0,8.41,8.63,0,0,0,0,0,1,0,1,2,8.826666666666666,17
